composition,id,energyperatom
As2Ga1Li1Na2,icsd_402111,-3.371336125
Cl6K2Sn1,icsd_000604,-3.37046722222
Ba1Cu8P4,icsd_066016,-3.36971561538
Cl6In1K3,icsd_172564,-3.369367325
I6Pb5S2,icsd_021040,-3.36903184615
Ba6Ga5N1,icsd_077731,-3.36897933333
Rb1Sb2,icsd_419402,-3.36874633333
Ca1Si2Zn2,icsd_059649,-3.3678244
Cl2Ru1Te8,icsd_422366,-3.36778868182
Bi9Ca9Zn4,icsd_008158,-3.36713947727
I1Sb1Se1,icsd_031292,-3.3662794999999996
Li1Mg1P1,icsd_044807,-3.3653716666699998
Ag2Cu2O3,icsd_051502,-3.3652232142900003
Ag2Cu2O3,icsd_051672,-3.36520942857
Ag2Cu2O3,icsd_165570,-3.36507807143
As2Sr1Zn2,icsd_023248,-3.3649682
Ag2Cu2O3,icsd_087609,-3.36386614286
K1Sb2,icsd_080945,-3.36364616667
Na3Si1Te3,icsd_015579,-3.36150489286
In1Li1Te2,icsd_658016,-3.361335125
Cl12Te2Zr1,icsd_039785,-3.36114472222
Au2Ca1Ge2,icsd_025333,-3.3607517999999996
K4Se2Sn1Te2,icsd_419935,-3.36073786111
Bi2K1,icsd_058794,-3.36071916667
Ag2Ge1S3,icsd_041711,-3.3597195
Ag1Cd2Ga1S4,icsd_170108,-3.3595595
Ag1Cd2Ga1S4,icsd_090459,-3.3595440625
Sb1Sr2,icsd_042119,-3.35903916667
Li1Pt1,icsd_104777,-3.3589800000000003
Br2Cd1Sb2Se3,icsd_159464,-3.3578939375
Cl14N1Sb2V1,icsd_010164,-3.35770943056
Mg2Sb2Sr1,icsd_100046,-3.3572297999999994
Ba1Si2Zn2,icsd_174269,-3.3570477999999997
Li2Te1,icsd_060434,-3.35588933333
Sb2Sr1Zn1,icsd_010001,-3.3558640625
Ag2Ge1In2Se6,icsd_088168,-3.3558319090900004
Pd4S1,icsd_023865,-3.3553196000000005
Cu1Sn2Sr1,icsd_103110,-3.355229375
Cd1In1S2,icsd_052810,-3.355132
Au1K3Se13,icsd_067373,-3.35446738235
K2Se3Te1,icsd_063012,-3.35347691667
Al3Li1,icsd_057952,-3.3531169999999997
Cl1K1,icsd_060402,-3.3528665
In2Li1Rh1,icsd_106806,-3.3527864999999997
Au2Ge2Sr1,icsd_025334,-3.3527769999999997
Cl1Rb1,icsd_162798,-3.3524550000000004
K2Pd1Se2,icsd_641298,-3.3522046000000003
Ga1K2Na1P2,icsd_300112,-3.35217008333
Au1Sb2,icsd_040350,-3.3519370000000004
As1Cu1Te1,icsd_610367,-3.3513265
In1Sb1,icsd_057396,-3.3508699999999996
Cu3Te4V1,icsd_629351,-3.3503905
Al1As2Na3,icsd_063149,-3.35033925
Bi1In1,icsd_184573,-3.3499044999999996
Ba3N1Na1,icsd_067497,-3.3497943999999995
Bi4Br4Ga1,icsd_415130,-3.34959879167
Cl2Ni1,icsd_014208,-3.349301
Ba1Mg1Si1,icsd_042459,-3.34916616667
Br4Ga1Sb4,icsd_415089,-3.34904530556
Ga1K5Se4,icsd_300177,-3.3474583375
Cu2Se4Sn1Zn1,icsd_629097,-3.34738375
Cu2Se4Sn1Zn1,icsd_095117,-3.34736825
Ga2Te5,icsd_032034,-3.3470534285699998
Cu2Ge2Sr1,icsd_627840,-3.346864
Au1Sn2,icsd_058587,-3.34557808333
Cl7Ga2K1,icsd_000012,-3.344239625
Cd6Sb12Sr11,icsd_418887,-3.3437355172400003
Hg1O2,icsd_024774,-3.34264816667
Ge3Sr5,icsd_409374,-3.3414555
Ag4Cd1Ge2S7,icsd_095121,-3.3410998571399997
Ag2Bi2Cl2S3,icsd_412076,-3.34108638889
Rb2Se5,icsd_100322,-3.34050007143
Ge1Li2Sn1,icsd_636906,-3.33937225
Cl6Pb2Pd1,icsd_078873,-3.33883755556
As2Ga1Rb2,icsd_300143,-3.338837125
Cu1Sb1Sr1,icsd_053339,-3.33744466667
Ag1P1Sr1,icsd_052596,-3.3373846666699998
Ag1In1S2,icsd_032655,-3.3372845
K2Se3,icsd_001264,-3.3371661
Br4Fe1Li2,icsd_082200,-3.3370718571399998
K1Mg1P1,icsd_641231,-3.3366335
As1K1,icsd_409653,-3.3365286875
Na1Se2,icsd_402584,-3.3359734583300003
Na2Se3Te1,icsd_063011,-3.335606875
Al1As2K2Na1,icsd_073280,-3.33473916667
Au1Li1S1,icsd_280534,-3.33459733333
Au1Li1S1,icsd_165259,-3.33451441667
Ge2Na4Te5,icsd_037183,-3.33435122727
Ca1Si1Zn1,icsd_052791,-3.33432333333
Cd1Cu2Ge1Se4,icsd_619750,-3.3332599999999997
As5K8Nb1Pb1,icsd_281026,-3.33279641667
Au2Ba1Sb2,icsd_416298,-3.3325525999999996
In1Sb1,icsd_044641,-3.332527
K1Si1,icsd_409852,-3.3324661718799997
Ge2Na4Te5,icsd_038050,-3.33239168182
K4Sn9,icsd_240048,-3.3319751153799997
Cd3N2,icsd_416908,-3.33146815
Pd9Te4,icsd_090787,-3.3313537115400003
Bi1Cl3,icsd_002866,-3.3294088125
Ba1Ge2Mg2,icsd_025312,-3.329125
Ag2K1S4Sb1,icsd_082143,-3.328894125
Ag6K2S10Sn3,icsd_170317,-3.32857544048
Cl4Ge1,icsd_280880,-3.32828395
Cl9Nb1Se1,icsd_411517,-3.32809369318
K4P3,icsd_064625,-3.3278517142900004
Ag2Cd1Ge1S4,icsd_423404,-3.32769865625
Cl2Pd1Se8,icsd_418159,-3.32723340909
Co1K6Se4,icsd_068605,-3.3271330909099994
Ag2Cd1Ge1S4,icsd_152753,-3.326940625
As2Ga1K2Li1,icsd_401208,-3.32693808333
Cd1Sb2Sn1,icsd_044259,-3.32592675
Cu1S1,icsd_032105,-3.32435033333
Cu1S1,icsd_067581,-3.32423516667
Cu1S1,icsd_063328,-3.32423025
Ca1I2,icsd_052280,-3.32393866667
Na2S1,icsd_060436,-3.32378133333
Bi1Li1,icsd_616780,-3.3237785000000004
Bi1Mg1Ni1,icsd_076253,-3.32239033333
Li3N2Na3,icsd_092311,-3.321637625
Bi1Br1,icsd_001560,-3.320996125
Ba5Sn3,icsd_616156,-3.320767875
Bi2Cl7Se4,icsd_410302,-3.3207104230799995
Ge1K2Te4,icsd_038341,-3.32067232143
Ba1Mg4Si3,icsd_165630,-3.320188125
Al1Cd1Cl4,icsd_059173,-3.319869
Cl8N1S2Sb1,icsd_073301,-3.3191739375
Cu8Ge1S6,icsd_089452,-3.31872766667
Cu8Ge1S6,icsd_280133,-3.31869503333
Ir5Mg15Si2,icsd_095783,-3.3179808068199996
Cl6In1Na3,icsd_154092,-3.31766665
K1Si1,icsd_641367,-3.31646415625
Ag2Rb1S4Sb1,icsd_082145,-3.31639066667
Br1Li1,icsd_044274,-3.3154255
In1Ir1Li2,icsd_639824,-3.31486925
Bi3In4Pb1,icsd_616725,-3.313715375
Ba1Ca1Sn1,icsd_058641,-3.31370408333
Li3N2Na3,icsd_092312,-3.313389125
Au1N1,icsd_167866,-3.3130029999999997
Li2N1Na1,icsd_092305,-3.31210525
Pd20Te7,icsd_649000,-3.3112865555599997
Ca2Sn1,icsd_659611,-3.31128358333
Ba2Ge1,icsd_025351,-3.3106995
Li1Pb1Pd2,icsd_104767,-3.309975
Bi2Rb1,icsd_055069,-3.30933183333
K3Na2P3Sn1,icsd_050532,-3.3089563055599998
Cu4Na1S4,icsd_081306,-3.30830911111
Li1Rb1Se1,icsd_078878,-3.3075095
Ga1In1Te2,icsd_600687,-3.3064725
Ba1Bi2Zn1,icsd_058638,-3.306260875
As1Li3,icsd_610783,-3.3059819999999998
Li1Rh1,icsd_150551,-3.3053105000000005
Cl4Li2Zn1,icsd_402399,-3.3051849642900004
Ga2K2Sb3,icsd_300196,-3.3047775
Bi9Ca9Cd4,icsd_058760,-3.30310877273
Hg1O2,icsd_655816,-3.302143
As3Na5Si1,icsd_300188,-3.3013574444400002
Cl4Li2Zn1,icsd_202743,-3.30074264286
Ge1In1Li1,icsd_053650,-3.29877666667
Au1Bi1Ca1,icsd_058399,-3.29875933333
Ga5N1Sr6,icsd_077645,-3.29836533333
Al1K3Te3,icsd_300168,-3.29783064286
In1Na3P2,icsd_300146,-3.297764875
Li1Sn1,icsd_104782,-3.29756466667
Bi14Br16Pd1,icsd_412895,-3.29595945161
Ag1Fe1Te2,icsd_043278,-3.295065
Si1Sr2,icsd_160102,-3.29455058333
In7Te10,icsd_400669,-3.2932189705900003
Br6W1,icsd_062048,-3.29223142857
Ag1As1S1,icsd_604740,-3.2921735
Cd4Se6Si1,icsd_096265,-3.2918123181800003
Li2Si1,icsd_642372,-3.29142183333
Cl1Rb1,icsd_044620,-3.2910934999999997
Ga1Li2Pt1,icsd_106713,-3.29077325
Ga1K1Te2,icsd_411170,-3.29012484375
Al2Hg1Te4,icsd_025641,-3.2886300000000004
Ag1K3O2,icsd_200086,-3.2884503125
Al5Ba5Sn1,icsd_416338,-3.2883720000000003
Cl3Rh1Te6,icsd_422367,-3.2876527
Ga1Li2Rh1,icsd_106714,-3.2868894999999996
I2Sr1,icsd_203137,-3.286739
Rb4Sb6Sn1,icsd_300212,-3.285252
Cl3Sb1,icsd_008258,-3.2851723125
Cd1Cu2Se4Sn1,icsd_095118,-3.284761
Cd1Cu2Se4Sn1,icsd_619784,-3.284711875
Na2S1,icsd_092771,-3.28454508333
Cl4K2Pt1,icsd_002722,-3.28422842857
Cl4K2Pt1,icsd_068767,-3.2842269999999996
As3In2K3,icsd_300199,-3.2835335
Ca1Ge1Mg1,icsd_042456,-3.28347066667
Rb2Se3,icsd_014093,-3.2833309999999996
Ge1K3Te3,icsd_010108,-3.28271203571
Cu4Mn1Sn1,icsd_628407,-3.2824505
Hg1K2Se4Sn1,icsd_413308,-3.2818519999999998
As1Cu3Se4,icsd_610361,-3.281619625
Au1Na5Se12,icsd_085954,-3.27996922222
Br3Ir1Te6,icsd_423673,-3.279147
Cl6Ga1Sb1,icsd_024786,-3.2790015
Ba5Mg18Si13,icsd_410451,-3.27877347222
Hg1In2Se4,icsd_025649,-3.278539
Pd1Rb2Se2,icsd_648724,-3.278096
Ga3Na2Sb3,icsd_063617,-3.27787884375
Cl8Ga2Ni1,icsd_417870,-3.2776054545499997
K2Sn1Te5,icsd_036215,-3.277560375
Li1Sn1,icsd_107516,-3.27748758333
As1Cu1,icsd_610308,-3.27663525
Br8Li6Mg1,icsd_073275,-3.2757752666699997
Cl2Pd1Se6,icsd_405207,-3.2757363333300002
Mg1Si1Sr1,icsd_042457,-3.2749145
Na1Rb7Si8,icsd_423306,-3.27422440625
Na2Sn4Sr1,icsd_261117,-3.27363364286
Bi1I1Te1,icsd_079364,-3.272271
I2Sr1,icsd_037050,-3.2704935
I2Sr1,icsd_015101,-3.27049320833
K2Pt1Te2,icsd_040432,-3.2704912
Ga3I1Te3,icsd_066031,-3.26970110714
Ni1Sb1Zn1,icsd_240198,-3.26909033333
Cu2Na4S3,icsd_071682,-3.26890159722
Ag2Ba1S2,icsd_050183,-3.2684712000000005
Ba2Cd2Sb3,icsd_420834,-3.26836221429
B1Mg8Rh4,icsd_249110,-3.2681405384599995
In1K2Na1P2,icsd_300132,-3.26788933333
Ag3P1S4,icsd_416585,-3.265695625
As1Cl3,icsd_035133,-3.2645639375
B1Mg8Pt4,icsd_245121,-3.264467
Cu4Na3S4,icsd_010004,-3.26422395455
Cu2Sb2Sr1,icsd_041923,-3.2641446
Cl7Ga2In1,icsd_418803,-3.263450325
Cl2Ga1,icsd_014218,-3.2633516666699998
As1Li3,icsd_610785,-3.26334841667
As4K7Nb1,icsd_380109,-3.26239366667
In2K12Se9,icsd_419589,-3.26030781522
K1Na1S1,icsd_062658,-3.25993633333
In2Li1Pt1,icsd_106804,-3.25958775
As2In1K2Li1,icsd_402147,-3.259494125
Na1Sn2,icsd_170467,-3.259445875
Be2Cu1,icsd_616247,-3.25838583333
Ag1Bi1Se2,icsd_026519,-3.25725391667
Pd34Se11,icsd_065053,-3.25700347778
In2Te3,icsd_043550,-3.25659737778
Cu1Rb1Se4,icsd_404225,-3.25561695833
Cl7Ga3,icsd_067279,-3.254751575
Cu3Sb1Se4,icsd_400652,-3.254441875
Ba6In5N1,icsd_409805,-3.253379125
As2Mg3,icsd_024485,-3.252366
Ba1Bi2Cd1,icsd_058635,-3.251504625
In2Te5,icsd_001385,-3.25015530952
Au1N1,icsd_167882,-3.2488770000000002
In2Te5,icsd_000501,-3.24862821429
Ag1As1Ca1,icsd_604730,-3.24775611111
Ag1As1Ca1,icsd_010017,-3.2477549999999997
Br4Co1Rb2,icsd_280363,-3.24765589286
Cl3Ga1,icsd_030336,-3.24742575
Cl3Ga1,icsd_413455,-3.247405125
Br4Co1Rb2,icsd_280362,-3.2472086071399997
Ba1Cu2Te2,icsd_051444,-3.24697875
K1Se1,icsd_073172,-3.24697533333
In2Se1,icsd_044646,-3.24681145833
Au1Sb1Sr1,icsd_106292,-3.24663816667
Au1Bi8Br9Sb1,icsd_416287,-3.24543555263
As2Ba1Cd2,icsd_030917,-3.2452908
Rb2Sn1Te5,icsd_040556,-3.2450759999999996
Cd1Cl8Na6,icsd_035070,-3.2439017999999997
As1Na1,icsd_182160,-3.2437465
Al1Na3Te3,icsd_300163,-3.2436162142900002
Rb1Si1,icsd_043519,-3.2435542343700003
Cl3Rh1,icsd_025764,-3.242823875
Cl1In1Te1,icsd_021031,-3.24265195833
Al1As2K3,icsd_300121,-3.2425624375
Ba1Bi1Cu1,icsd_106303,-3.24137183333
Au1K1Se5,icsd_067372,-3.24119471429
As1Rb1,icsd_412594,-3.2402545
Ga1Na1Te2,icsd_044702,-3.240243875
Li2Sb1,icsd_100020,-3.24019977778
Au1Na3S2,icsd_202329,-3.23911558333
In1K9Se7,icsd_419590,-3.23805883824
Bi1Sr2,icsd_041836,-3.23791316667
Ba1Bi2Mg2,icsd_100049,-3.2373773999999997
Br2Pb1,icsd_036170,-3.23700933333
Ba11Bi14Cd8,icsd_240338,-3.23671584848
In5Sb3,icsd_640434,-3.2366900625
Pd7Se2,icsd_065052,-3.23647977778
In3Te4,icsd_044655,-3.2363009999999997
Cl1I1Pb1,icsd_032642,-3.2355255
Ba1Si1Zn1,icsd_106316,-3.23546483333
Bi9Cd4Sr9,icsd_058763,-3.2351575909099997
Ga2Li1Pd1,icsd_106712,-3.23444475
Cl1Na1,icsd_622368,-3.2337905
Cl3K1Ni1,icsd_010508,-3.23322003333
Cu1K1S1,icsd_049008,-3.2328745
In1K1Te2,icsd_073410,-3.232474375
Be1Na1Sb1,icsd_100092,-3.23245216667
Ba1Li1Si1,icsd_042890,-3.2323973333300002
Br5K1Pb2,icsd_250266,-3.2321341875
Na1Se1,icsd_043408,-3.23146825
Br4Li2Mg1,icsd_073276,-3.2291958571399997
Cl12Se2Zr1,icsd_404533,-3.2280220333300003
Au1Bi9Br9,icsd_419790,-3.22783392105
Ba1Ge1Mg1,icsd_042460,-3.22780516667
Al1Cl7Te1,icsd_026043,-3.22724475
Cd3K2S4,icsd_081655,-3.22706919444
Au1Ba1Bi1,icsd_106269,-3.22674
Ge1Na3Te3,icsd_047113,-3.22606914286
Cl7Fe1Te1,icsd_039530,-3.22554777778
Ag4Ge2Hg1S7,icsd_095120,-3.22521082143
Al1Cl7Te1,icsd_059133,-3.2252090833300002
Rb1Si1,icsd_650058,-3.22491946875
Br4Si1,icsd_710060,-3.2246474999999997
Br4Si1,icsd_260325,-3.22436145
Br4Si1,icsd_710061,-3.2242582000000004
Cl1Cu3S3Te1,icsd_085789,-3.223897
Br5Pb2Rb1,icsd_151990,-3.2233725
Cd1Cl6K4,icsd_060753,-3.2232981818199997
Ga2Te4Zn1,icsd_044888,-3.22217142857
In1Te1,icsd_060526,-3.221809375
I10Mo3Te10,icsd_080206,-3.22137445652
Na2S1,icsd_092772,-3.22075016667
Mg1Te1,icsd_168348,-3.2206175
Ba2Sn1,icsd_058679,-3.22052725
Li7Si3,icsd_167672,-3.21941528333
Pd4Se1,icsd_023864,-3.2189055
Mg1Te1,icsd_168347,-3.218271
O1Rb2,icsd_180572,-3.2182433333300002
Si1Sr2,icsd_160103,-3.21694033333
Au1Ge4K3,icsd_413728,-3.2168965625
Ag2K1S3Sb1,icsd_420015,-3.21639242857
As2Ca1Cd2,icsd_100065,-3.2153150000000004
In2K2Sb3,icsd_300197,-3.21522325
Br3N1Se2,icsd_083696,-3.2151990625
Si1Sr1Zn1,icsd_086388,-3.21480716667
Ag1As1Ba1,icsd_008278,-3.21435066667
Li1Te3,icsd_000935,-3.21406564583
Cl3Ni1Rb1,icsd_015010,-3.2138598
In1Te1,icsd_044652,-3.2136935
Cu3S4Sb1,icsd_030368,-3.2130466875
Cl4Sn1,icsd_411242,-3.21230625
Br2Ge1,icsd_100088,-3.21224575
I3K1Ti1,icsd_154261,-3.21203236667
Pt1Rb2Te2,icsd_649525,-3.2107778
I4Nb1,icsd_023916,-3.209507
Cl4K2Pd1,icsd_065034,-3.2092697142900004
Cl4K2Pd1,icsd_027522,-3.20926442857
Ag1As1Se2,icsd_061708,-3.207783
Pd13Te3,icsd_172382,-3.20756471875
Cl1I1Sn1,icsd_023262,-3.20714725
Br2Sn1,icsd_411177,-3.20365391667
As4Na8Ti1,icsd_073310,-3.20352261538
In1Rb1Te2,icsd_075346,-3.203056125
Cl4K2Zn1,icsd_092627,-3.20255177381
Cl4K2Zn1,icsd_050088,-3.20254109524
Cu12Na7S10,icsd_073064,-3.20249812069
I3Rb1Ti1,icsd_026457,-3.2010273
Bi20Br36Pt3,icsd_418555,-3.2009287457599997
Br2Li1Rb1,icsd_030719,-3.200663
Cd3Rb2S4,icsd_081656,-3.20016902778
In1Te1,icsd_169428,-3.19945
Ca1Li1Sn1,icsd_058911,-3.19913544444
Cd1Cl6K1Rb3,icsd_063630,-3.19903763636
Cl4K2Zn1,icsd_068821,-3.19843639286
Bi2Sr1Zn1,icsd_041924,-3.19841175
Br3Ge1Rb1,icsd_065244,-3.1983877
Ga1P2Rb3,icsd_300114,-3.19825289583
Na1Rb1S1,icsd_068489,-3.19716166667
Bi1Ca1Cu1,icsd_616538,-3.1965955000000004
Bi1Ca1Cu1,icsd_057018,-3.19649216667
Br5K1Sn2,icsd_152005,-3.1963526875
Ag2O2Pd1,icsd_051499,-3.1962856
Br5K1Sn2,icsd_151983,-3.1962730625
Li1Mg1Pd1Sb1,icsd_044808,-3.195118
Ge1Sr2,icsd_090772,-3.19495391667
K3Sb1Te3,icsd_300182,-3.1947955714300003
As4Na5,icsd_182165,-3.19465977778
Br5Rb1Sn2,icsd_151989,-3.1941164375
Bi1K3Te3,icsd_300183,-3.19337325
Ge6Li11,icsd_042068,-3.19270855882
Bi3In5,icsd_616712,-3.19263775
Bi3In5,icsd_001245,-3.1924410625
Bi3In5,icsd_058792,-3.1923115625
Cl4K2Zn1,icsd_068824,-3.19226114286
Sn3Sr5,icsd_001203,-3.192255875
As3Br1Cd2,icsd_075170,-3.19222483333
Au1Sn1Sr1,icsd_412013,-3.19051716667
Cu4K1S3,icsd_602356,-3.190137375
As2Cd2Sr1,icsd_023249,-3.1889950000000002
Au1Mn1Sn1,icsd_054465,-3.188673
In1K3P2,icsd_300141,-3.18769641667
Mg1Te2,icsd_030390,-3.1865105
Li1Mg1Pd1Sn1,icsd_016478,-3.18560375
In4Te3,icsd_182787,-3.1855021428600003
As3Ge1Na5,icsd_300187,-3.18485658333
Cu3N1,icsd_180236,-3.1848348125
Ag1Ga1Se2,icsd_605211,-3.1843135
Ba1Cu10P4,icsd_083618,-3.1823546666699998
As3Ge1K1Na4,icsd_300204,-3.18231536111
Cl4Rb2Zn1,icsd_035659,-3.1808959047600003
Bi2Ca1Mg2,icsd_261988,-3.1797382
Cd1Cl6Rb4,icsd_039622,-3.1796839545499997
Cu8K3S6,icsd_010054,-3.17832517647
Bi1In2,icsd_616700,-3.17807266667
Bi1In2,icsd_001249,-3.17738966667
Bi1In2,icsd_001250,-3.17737066667
Br7Ge2Rb3,icsd_067158,-3.17732089583
Cl4Rb2Zn1,icsd_066916,-3.1769400714300002
Bi1In2,icsd_001247,-3.17648283333
In2Rb2Sb3,icsd_083663,-3.1763738035699998
In2Na2Sb3,icsd_300192,-3.17612339286
Cl7Ir1Te7,icsd_422863,-3.17596263333
Br2Pd1Se6,icsd_418160,-3.17552744444
K2S1,icsd_060439,-3.17395933333
Br3Ru1,icsd_413689,-3.17227075
Cu3Sb1Se3,icsd_401095,-3.17211939286
As2Ca1Cu4,icsd_032619,-3.17201571429
Cd1Ga2Te4,icsd_025646,-3.17017642857
Ag1Bi1Cl2S1,icsd_413290,-3.1699964
Cu4Rb1S3,icsd_628758,-3.169456125
Cu2Li1P1,icsd_659706,-3.169390125
Ag1Na1O1,icsd_040153,-3.16689441667
Ca1Rb1Sb1,icsd_409178,-3.16626616667
Cu9Si4Sr1,icsd_412882,-3.16616210714
Li1N1Na2,icsd_092310,-3.165363
Rb1Se1,icsd_073177,-3.16533933333
Mg1Te1,icsd_168349,-3.1642745
Br3Ru1,icsd_414043,-3.162842
Ag1O2Rb3,icsd_095831,-3.16270347917
Ge1P3Rb5,icsd_300186,-3.16201433333
Cl4Na2Zn1,icsd_000814,-3.1612412857099996
Cd4Ge1Se6,icsd_087087,-3.15948772727
I1Sb1Te1,icsd_031355,-3.15943716667
I1Sb1Te1,icsd_035471,-3.15938266667
Ba1Cu9Si4,icsd_412883,-3.15924592857
Cl6Pb1Rb2,icsd_029029,-3.158096
In1Na1Te2,icsd_025346,-3.15756225
Cu4Na2S3,icsd_100829,-3.1572880000000003
Cd1S1,icsd_154188,-3.15686975
Au1Ge4Rb3,icsd_413724,-3.1567785
Cd1S1,icsd_081925,-3.1566815
Bi1Cd1I1Se2,icsd_171727,-3.1565418
As1Cu1Li2,icsd_043938,-3.156381375
Cu1Ga1Te2,icsd_067591,-3.15615175
Cu1Ga1Te2,icsd_627556,-3.1561494999999997
Br3Rh1Te6,icsd_423669,-3.15563165
Cu1S1,icsd_024586,-3.15413716667
Co1Cu2Sn1,icsd_151207,-3.15382975
Cu2Ge1Te3,icsd_151872,-3.15254416667
As3Na5Sn1,icsd_656058,-3.15144030556
I6S1Sn4,icsd_012165,-3.15092422727
Cl7Sb1Se9,icsd_062639,-3.1507306029400004
Mg1Te1,icsd_168346,-3.149945
Ca1Ge1Zn1,icsd_052772,-3.1483665000000003
As3K5Pb3,icsd_055419,-3.1481364090900006
Ge1Mg1Sr1,icsd_042458,-3.14775541667
Bi1Cu1Sr1,icsd_058777,-3.1470265
Cu8Rb3S6,icsd_010055,-3.14666382353
As2Ga1K2Na1,icsd_300129,-3.14648541667
I3Ir1Te6,icsd_423670,-3.14570945
Al1Li2Pd1,icsd_105504,-3.145497
As1Mg1Na1,icsd_402339,-3.14468166667
Bi2Cd1Sr1,icsd_058764,-3.142375375
Br3Ir1,icsd_014212,-3.14176275
Ba1Ge3Mg4,icsd_165631,-3.141351125
Cl4Na2Pd1,icsd_202971,-3.14124792857
Cl9P1Sn1,icsd_060094,-3.1401287727300002
Cl3Cu1K2,icsd_030656,-3.13998370833
Cl3Cu1K2,icsd_150292,-3.13996708333
Ag1In5Te8,icsd_151871,-3.13984057143
Br6Pb1Rb4,icsd_065300,-3.13872868182
Ag2Ge1K2Se4,icsd_420014,-3.13869138889
Na3Sb1Te3,icsd_075513,-3.13784710714
Au1Li2Sn2,icsd_055349,-3.1377575
As2Ba1Cu4,icsd_089628,-3.13765057143
Ca1Na4Sn6,icsd_172208,-3.1368339545499997
Cl9In7,icsd_071062,-3.13654890625
Au5Na7S6,icsd_074408,-3.136367875
Cl9In5,icsd_037217,-3.13572167857
Na4Sn1Te4,icsd_037184,-3.13526869444
Br1K1,icsd_053842,-3.1348495
Br1K1,icsd_022157,-3.134849
In2Te4Zn1,icsd_025650,-3.13447885714
Ga1K3Te3,icsd_300171,-3.1343714285699997
Ag1As1Sr1,icsd_049742,-3.13307383333
As4Nb1Rb7,icsd_380111,-3.132429125
Au3Li1Sn4,icsd_412207,-3.1316826875
Ag2O3,icsd_059193,-3.1316092999999996
Au4K1Sn6,icsd_249644,-3.1307343636400002
Ge1Na1,icsd_043275,-3.1301048125
Li1Rb2Sn4,icsd_411278,-3.1293359285699998
Cu2Si1Te4Zn1,icsd_656150,-3.12844775
K1Li1Te1,icsd_067887,-3.12840666667
Cu3K1S2,icsd_100001,-3.12778916667
As1Li1Zn1,icsd_074504,-3.12753233333
I2Si1,icsd_049761,-3.12724623333
Ca1Cu2Sn2,icsd_417717,-3.1261200000000002
Cl5N1Se2,icsd_083697,-3.1243893281200004
As1Cu1Mg1,icsd_412296,-3.12415170833
As2Cu4Sr1,icsd_089626,-3.123896
Al1Cl7S1,icsd_035685,-3.12356222222
Br3Ru1,icsd_413692,-3.123404625
In1Li2Pt1,icsd_106805,-3.12202925
Ga1K2Sb2,icsd_053579,-3.120924
I1In3Te3,icsd_066032,-3.12046878571
Hg4S6Si1,icsd_095227,-3.119041
Cl7Fe1S1,icsd_039527,-3.11850283333
As1Cu1Mg1,icsd_610335,-3.1184915
As1Cu1Mg1,icsd_042324,-3.11846733333
As1K1Mg1,icsd_610753,-3.11835033333
Pd10Te3,icsd_077903,-3.1177765384599994
Li1Na1Te1,icsd_067274,-3.11766766667
Ba1Li2Mg2Si2,icsd_409575,-3.11608328571
Fe1I4Rb2,icsd_008010,-3.11598692857
Br5In1Sn2,icsd_061200,-3.1154523125
Br5In1Sn2,icsd_151985,-3.1154331875
Al1Cl7Se1,icsd_009064,-3.11436177778
Al1I2Pd5,icsd_014164,-3.114134125
Br2Mg1,icsd_165972,-3.114122
Cl7Fe1Se1,icsd_039529,-3.11378411111
Ni2Si1Zn3,icsd_042980,-3.11369183333
Cl1In1,icsd_054512,-3.1117445156200003
Cl1In1,icsd_002430,-3.11089175
In1Li2Rh1,icsd_107087,-3.1106865000000004
Cl1In1,icsd_002431,-3.11064875
Cl1In1,icsd_002432,-3.11063025
Cu2Hg1Se4Sn1,icsd_627936,-3.108469625
Na2Se1,icsd_054281,-3.1084650000000003
As2In1Na3,icsd_300139,-3.10547141667
Ba5Ga5Sn1,icsd_416340,-3.10379027273
Hg1K6S4,icsd_047218,-3.10347881818
Au1K1S1,icsd_656711,-3.10336916667
As3Cd2I1,icsd_040449,-3.1029794166699998
As3Cd2I1,icsd_008216,-3.10293675
Cl6K2Pt1,icsd_052037,-3.10225455556
Cl6K2Pt1,icsd_082375,-3.10215122222
Cl1In1K6Te4,icsd_079543,-3.10059483333
K1P3Zn4,icsd_262034,-3.1000345
Cu1Se2,icsd_629028,-3.0993235
Cu1Se2,icsd_629033,-3.09931866667
Cl6Pt1Rb2,icsd_029028,-3.09748455556
I4Ti1,icsd_039820,-3.0965037
Cu3Rb1S2,icsd_409646,-3.09601183333
Ca3N1Sb1,icsd_106352,-3.0960104
Cu2Sn2Sr1,icsd_182102,-3.094765
Cu2Sn1Te3,icsd_160882,-3.09460966667
Cl3Cu1Rb2,icsd_150294,-3.09270483333
Ba2Cd2K1Sb3,icsd_420620,-3.09242659375
Au1Cd1Rb1S2,icsd_085582,-3.0917197999999995
K1Rb1S1,icsd_072326,-3.09167291667
Li1Pb1,icsd_104763,-3.09112
As4Ba1Cu8,icsd_066017,-3.0910247692299997
Li3Sb1,icsd_044900,-3.09067725
Ba1Mg2Sn2,icsd_041915,-3.0898299
P2Zn3,icsd_026876,-3.08973415
Li3Sb1,icsd_026879,-3.089708125
Be1K4P2,icsd_300110,-3.0896209999999997
P2Zn3,icsd_648304,-3.08882245
Se1Zn1,icsd_652211,-3.0887119999999997
As2In1K2Na1,icsd_300137,-3.08816275
Cd1Cu2Si1Te4,icsd_656151,-3.087168125
